run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,elapsed_seconds
817,FOGAS,8000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.288484904829955,13.552101318025962
818,FOGAS,12000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.057841151290385,15.124180243117735
819,FOGAS,16000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.048658499665618,18.732102702138945
820,FOGAS,20000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.9451028681494495,22.095406429143623
821,FOGAS,4000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.219743069480662,13.299493637867272
822,FOGAS,8000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.470744010516451,13.60171524900943
823,FOGAS,12000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.992337098529191,15.512496865121648
824,FOGAS,16000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.790666892558195,18.81167655205354
825,FOGAS,20000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.844765545738503,22.121428780956194
826,FOGAS,4000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.203276745571611,13.238472633995116
827,FOGAS,8000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.410298647559182,13.609243737068027
828,FOGAS,12000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.3640338701206405,15.814913504989818
829,FOGAS,16000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.528255012498215,18.693703870056197
830,FOGAS,20000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.413469202821194,22.223922930192202
831,FOGAS,4000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.756049100407435,13.677337246015668
832,FOGAS,8000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.9380167987488175,13.598530467832461
833,FOGAS,12000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.977250492819854,15.304804727900773
834,FOGAS,16000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.0242553754628565,18.675233159214258
835,FOGAS,20000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.136336229857647,22.17385927704163
836,FOGAS,4000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.3642323560710325,13.237265598028898
837,FOGAS,8000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.156759538109602,14.06752380891703
838,FOGAS,12000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.942958667018306,15.881746707018465
839,FOGAS,16000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.230877373093153,18.676859579980373
840,FOGAS,20000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.515442208144665,22.17510032793507
841,FOGAS,4000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.104660355234326,13.626386793097481
842,FOGAS,8000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.365641172362398,14.241887597134337
843,FOGAS,12000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.393614864737405,15.368362596957013
844,FOGAS,16000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.328468108875869,18.676333762938157
845,FOGAS,20000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.5288315233586,22.119739793939516
846,FOGAS,4000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.589498270542906,13.773527965182438
847,FOGAS,8000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.538633226320494,13.715040860930458
848,FOGAS,12000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.223241585497457,15.424849323928356
849,FOGAS,16000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.16685870881345,18.61276732897386
850,FOGAS,20000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.09611933676585,22.13093311106786
851,FOGAS,4000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.884812833528836,13.588451510062441
852,FOGAS,8000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.068389203430243,14.042298255953938
853,FOGAS,12000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.113683332487861,15.392005623085424
854,FOGAS,16000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.416067478086841,18.653949321014807
855,FOGAS,20000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.580727587052552,22.128140502842143
856,FOGAS,4000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.00242566661036,13.620604572817683
857,FOGAS,8000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.655255533241091,13.882417255081236
858,FOGAS,12000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.069158015986538,15.207174686016515
859,FOGAS,16000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.3353983299366465,18.6352057880722
860,FOGAS,20000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.20005257409192,22.127905742032453
861,FOGAS,4000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.642031056756252,13.520748245995492
862,FOGAS,8000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.5708875161269,13.962504186900333
863,FOGAS,12000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.711180747857586,15.562426390126348
864,FOGAS,16000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.933954440787025,18.642245290102437
865,FOGAS,20000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.8679507883413144,22.17390814400278
866,FOGAS,4000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.184839257654936,13.509151223115623
867,FOGAS,8000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.15149775199112,14.005268306005746
868,FOGAS,12000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.713957628483259,15.62460407614708
869,FOGAS,16000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.756640807628548,18.685755300801247
870,FOGAS,20000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),8.484923759219376,22.109296169131994
871,FOGAS,4000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.395541016394406,13.815743003040552
872,FOGAS,8000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.40693271786234,13.613233369076625
873,FOGAS,12000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.128223499328518,15.05334567814134
874,FOGAS,16000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.289495335997392,18.56764263403602
875,FOGAS,20000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.28396952217626,22.127668963978067
876,FOGAS,4000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.55302813352981,13.182758153881878
877,FOGAS,8000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.90752991054329,13.486210075905547
878,FOGAS,12000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.078851206778076,15.629007505020127
879,FOGAS,16000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.34575763972282,18.623688695952296
880,FOGAS,20000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.674474311741935,22.239907768089324
881,FOGAS,4000,0.1,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.55302813352981,13.218416303861886
882,FOGAS,8000,0.1,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.90752991054329,13.75209919991903
883,FOGAS,12000,0.1,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),13.078851206778076,15.326055068988353
884,FOGAS,16000,0.1,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.34575763972282,18.61974386498332
885,FOGAS,20000,0.1,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.674474311741935,22.23546788888052
886,FOGAS,4000,0.3,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.55302813352981,13.280041764024645
887,FOGAS,8000,0.3,0% optimal-eps / 100% random,0_100,random,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.90752991054329,13.538288794923574
